# generated by scripts/build_qto_index.py — do not edit
# <ifc_class>\t<Qto_SetName>\t<comma-separated quantities>
ifcpipefittingexit	Qto_PipeFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipefittingjunction	Qto_PipeFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipefittingobstruction	Qto_PipeFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipefittingtransition	Qto_PipeFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegment	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegmentculvert	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegmentflexiblesegment	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegmentgutter	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegmentrigidsegment	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcpipesegmentspool	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
ifcplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatebaseplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatecoverplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatecurtainpanel	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplateflangeplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplategussetplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatesheet	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatespliceplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatestiffenerplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcplatewebplate	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
ifcprojectionelement	Qto_ProjectionElementBaseQuantities	Area,Volume
ifcprojectionelementblister	Qto_ProjectionElementBaseQuantities	Area,Volume
ifcprojectionelementdeviator	Qto_ProjectionElementBaseQuantities	Area,Volume
ifcrail	Qto_RailBaseQuantities	Length,Volume
ifcrailblade	Qto_RailBaseQuantities	Length,Volume
ifcrailcheckrail	Qto_RailBaseQuantities	Length,Volume
ifcrailguardrail	Qto_RailBaseQuantities	Length,Volume
ifcrailing	Qto_RailingBaseQuantities	Length
ifcrailingbalustrade	Qto_RailingBaseQuantities	Length
ifcrailingfence	Qto_RailingBaseQuantities	Length
ifcrailingguardrail	Qto_RailingBaseQuantities	Length
ifcrailinghandrail	Qto_RailingBaseQuantities	Length
ifcrailrackrail	Qto_RailBaseQuantities	Length,Volume
ifcrailrail	Qto_RailBaseQuantities	Length,Volume
ifcrailstockrail	Qto_RailBaseQuantities	Length,Volume
ifcrailwaypart	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartabovetrack	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartdilationtrack	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartlineside	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartlinesidepart	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartplaintrack	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartsubstructure	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwayparttrack	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwayparttrackpart	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrailwaypartturnouttrack	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcrampflight	Qto_RampFlightBaseQuantities	GrossArea,GrossVolume,Length,NetArea,NetVolume,Width
ifcrampflightspiral	Qto_RampFlightBaseQuantities	GrossArea,GrossVolume,Length,NetArea,NetVolume,Width
ifcrampflightstraight	Qto_RampFlightBaseQuantities	GrossArea,GrossVolume,Length,NetArea,NetVolume,Width
ifcreinforcedsoil	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoildynamicallycompacted	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoilgrouted	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoilreplaced	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoilrollercompacted	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoilsurchargepreloaded	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcedsoilverticallydrained	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
ifcreinforcingbar	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbaranchoring	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbaredge	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarligature	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarmain	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarpunching	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarring	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarshear	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarspacebar	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingbarstud	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingelement	Qto_ReinforcingElementBaseQuantities	Length
ifcreinforcingmesh	Qto_ReinforcingElementBaseQuantities	Length
ifcroadpart	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartbicyclecrossing	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartbusstop	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartcarriageway	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartcentralisland	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartcentralreserve	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadparthardshoulder	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartintersection	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartlayby	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartparkingbay	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartpassingbay	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartpedestriancrossing	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartrailwaycrossing	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartrefugeisland	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartroadsegment	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartroadside	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartroadsidepart	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartroadwayplateau	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartroundabout	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartshoulder	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartsidewalk	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadpartsoftshoulder	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadparttollplaza	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadparttrafficisland	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroadparttrafficlane	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
ifcroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofbarrelroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofbutterflyroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofdomeroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofflatroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcrooffreeform	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofgableroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofgambrelroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofhippedgableroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofhiproof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofmansardroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofpavilionroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofrainbowroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcroofshedroof	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
ifcsign	Qto_SignBaseQuantities	Height,Thickness,Width
ifcsignmarker	Qto_SignBaseQuantities	Height,Thickness,Width
ifcsignmirror	Qto_SignBaseQuantities	Height,Thickness,Width
ifcsignpictoral	Qto_PictorialSignQuantities	Area,SignArea
ifcsignpictoral	Qto_SignBaseQuantities	Height,Thickness,Width
ifcsite	Qto_SiteBaseQuantities	GrossArea,GrossPerimeter
ifcslab	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabapproachslab	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabbaseslab	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabfloor	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslablanding	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabpaving	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabroof	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabsidewalk	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabtrackslab	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcslabwearing	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
ifcsolardevice	Qto_SolarDeviceBaseQuantities	GrossArea
ifcsolardevicesolarcollector	Qto_SolarDeviceBaseQuantities	GrossArea
ifcsolardevicesolarpanel	Qto_SolarDeviceBaseQuantities	GrossArea
ifcspace	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspaceberth	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspaceexternal	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspacegfa	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspaceheater	Qto_SpaceHeaterBaseQuantities	Length
ifcspaceheaterconvector	Qto_SpaceHeaterBaseQuantities	Length
ifcspaceheaterradiator	Qto_SpaceHeaterBaseQuantities	Length
ifcspaceinternal	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspaceparking	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspacespace	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
ifcspatialzone	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzoneconstruction	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonefiresafety	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzoneinterference	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonelighting	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzoneoccupancy	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonereservation	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonesecurity	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonethermal	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzonetransport	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcspatialzoneventilation	Qto_SpatialZoneBaseQuantities	Height,Length,Width
ifcstairflight	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcstairflightcurved	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcstairflightfreeform	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcstairflightspiral	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcstairflightstraight	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcstairflightwinder	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
ifcsurfacefeature	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturedefect	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturehatchmarking	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturelinemarking	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturemark	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturenonskidsurfacing	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturepavementsurfacemarking	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturerumblestrip	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturesymbolmarking	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturetag	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturetransverserumblestrip	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifcsurfacefeaturetreatment	Qto_SurfaceFeatureBaseQuantities	Area,Length
ifctank	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankbasin	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankbreakpressure	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankexpansion	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankfeedandexpansion	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankoilretentiontray	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankpressurevessel	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankstorage	Qto_TankBaseQuantities	TotalSurfaceArea
ifctankvessel	Qto_TankBaseQuantities	TotalSurfaceArea
ifctendon	Qto_ReinforcingElementBaseQuantities	Length
ifctendonanchor	Qto_ReinforcingElementBaseQuantities	Length
ifctendonanchorcoupler	Qto_ReinforcingElementBaseQuantities	Length
ifctendonanchorfixedend	Qto_ReinforcingElementBaseQuantities	Length
ifctendonanchortensioningend	Qto_ReinforcingElementBaseQuantities	Length
ifctendonbar	Qto_ReinforcingElementBaseQuantities	Length
ifctendoncoated	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduit	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduitcoupler	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduitdiabolo	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduitduct	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduitgroutingduct	Qto_ReinforcingElementBaseQuantities	Length
ifctendonconduittrumpet	Qto_ReinforcingElementBaseQuantities	Length
ifctendonstrand	Qto_ReinforcingElementBaseQuantities	Length
ifctendonwire	Qto_ReinforcingElementBaseQuantities	Length
ifctrackelementsleeper	Qto_SleeperBaseQuantities	Height,Length,Width
ifcvehiclerollingstock	Qto_VehicleBaseQuantities	Height,Length,Width
ifcvehiclevehicle	Qto_VehicleBaseQuantities	Height,Length,Width
ifcvehiclevehicleair	Qto_VehicleBaseQuantities	Height,Length,Width
ifcvehiclevehiclemarine	Qto_VehicleBaseQuantities	Height,Length,Width
ifcvehiclevehicletracked	Qto_VehicleBaseQuantities	Height,Length,Width
ifcwall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallelementedwall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallmovable	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallparapet	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallpartitioning	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallplumbingwall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallpolygonal	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallretainingwall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallshear	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallsolidwall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallstandard	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwallwavewall	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
ifcwindow	Qto_WindowBaseQuantities	Area,Height,Perimeter,Width
ifcwindowlightdome	Qto_WindowBaseQuantities	Area,Height,Perimeter,Width
ifcwindowskylight	Qto_WindowBaseQuantities	Area,Height,Perimeter,Width
ifcwindowwindow	Qto_WindowBaseQuantities	Area,Height,Perimeter,Width
qtoairterminalbasequantities	Qto_AirTerminalBaseQuantities	Perimeter,TotalSurfaceArea
qtoarealstratumbasequantities	Qto_ArealStratumBaseQuantities	Area,Length,PlanLength
qtobeambasequantities	Qto_BeamBaseQuantities	CrossSectionArea,GrossSurfaceArea,GrossVolume,Length,NetSurfaceArea,NetVolume,OuterSurfaceArea
qtoboilerbasequantities	Qto_BoilerBaseQuantities	TotalSurfaceArea
qtobuildingbasequantities	Qto_BuildingBaseQuantities	EavesHeight,FootprintArea,GrossFloorArea,GrossVolume,Height,NetFloorArea,NetVolume
qtobuildingelementproxyquantities	Qto_BuildingElementProxyQuantities	NetSurfaceArea,NetVolume
qtobuildingstoreybasequantities	Qto_BuildingStoreyBaseQuantities	GrossFloorArea,GrossHeight,GrossPerimeter,GrossVolume,NetFloorArea,NetHeight,NetVolume
qtocablecarriersegmentbasequantities	Qto_CableCarrierSegmentBaseQuantities	CrossSectionArea,Length,OuterSurfaceArea
qtocablesegmentbasequantities	Qto_CableSegmentBaseQuantities	CrossSectionArea,Length,OuterSurfaceArea
qtochimneybasequantities	Qto_ChimneyBaseQuantities	Length
qtocolumnbasequantities	Qto_ColumnBaseQuantities	CrossSectionArea,GrossSurfaceArea,GrossVolume,Length,NetSurfaceArea,NetVolume,OuterSurfaceArea
qtoconduitsegmentbasequantities	Qto_ConduitSegmentBaseQuantities	InnerDiameter,OuterDiameter
qtocoursebasequantities	Qto_CourseBaseQuantities	GrossVolume,Length,Thickness,Volume,Width
qtocoveringbasequantities	Qto_CoveringBaseQuantities	GrossArea,NetArea,Width
qtocurtainwallquantities	Qto_CurtainWallQuantities	GrossSideArea,Height,Length,NetSideArea,Width
qtodistributionchamberelementbasequantities	Qto_DistributionChamberElementBaseQuantities	Depth,GrossSurfaceArea,GrossVolume,NetSurfaceArea,NetVolume
qtodoorbasequantities	Qto_DoorBaseQuantities	Area,Height,Perimeter,Width
qtoductfittingbasequantities	Qto_DuctFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
qtoductsegmentbasequantities	Qto_DuctSegmentBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
qtoearthworkscutbasequantities	Qto_EarthworksCutBaseQuantities	Depth,Length,Width
qtoearthworksfillbasequantities	Qto_EarthworksFillBaseQuantities	Depth,Length,Width
qtofacilitypartbasequantities	Qto_FacilityPartBaseQuantities	Area,Height,Length,Volume,Width
qtofootingbasequantities	Qto_FootingBaseQuantities	CrossSectionArea,GrossSurfaceArea,GrossVolume,Height,Length,NetVolume,OuterSurfaceArea,Width
qtojunctionboxbasequantities	Qto_JunctionBoxBaseQuantities	Height,Length,Width
qtokerbbasequantities	Qto_KerbBaseQuantities	Depth,Height,Length,Volume,Width
qtolinearstratumbasequantities	Qto_LinearStratumBaseQuantities	Diameter,Length
qtomarinefacilitybasequantities	Qto_MarineFacilityBaseQuantities	Area,Height,Length,Volume,Width
qtomemberbasequantities	Qto_MemberBaseQuantities	CrossSectionArea,GrossSurfaceArea,GrossVolume,Length,NetSurfaceArea,NetVolume,OuterSurfaceArea
qtoopeningelementbasequantities	Qto_OpeningElementBaseQuantities	Area,Depth,Height,Volume,Width
qtopavementbasequantities	Qto_PavementBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Width
qtopictorialsignquantities	Qto_PictorialSignQuantities	Area,SignArea
qtopilebasequantities	Qto_PileBaseQuantities	CrossSectionArea,GrossSurfaceArea,GrossVolume,Length,NetVolume,OuterSurfaceArea
qtopipefittingbasequantities	Qto_PipeFittingBaseQuantities	GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
qtopipesegmentbasequantities	Qto_PipeSegmentBaseQuantities	FootprintArea,GrossCrossSectionArea,Length,NetCrossSectionArea,OuterSurfaceArea
qtoplatebasequantities	Qto_PlateBaseQuantities	GrossArea,GrossVolume,NetArea,NetVolume,Perimeter,Width
qtoprojectionelementbasequantities	Qto_ProjectionElementBaseQuantities	Area,Volume
qtorailbasequantities	Qto_RailBaseQuantities	Length,Volume
qtorailingbasequantities	Qto_RailingBaseQuantities	Length
qtorampflightbasequantities	Qto_RampFlightBaseQuantities	GrossArea,GrossVolume,Length,NetArea,NetVolume,Width
qtoreinforcedsoilbasequantities	Qto_ReinforcedSoilBaseQuantities	Area,Depth,Length,Volume,Width
qtoreinforcingelementbasequantities	Qto_ReinforcingElementBaseQuantities	Length
qtoroofbasequantities	Qto_RoofBaseQuantities	GrossArea,NetArea,ProjectedArea
qtosignbasequantities	Qto_SignBaseQuantities	Height,Thickness,Width
qtositebasequantities	Qto_SiteBaseQuantities	GrossArea,GrossPerimeter
qtoslabbasequantities	Qto_SlabBaseQuantities	Depth,GrossArea,GrossVolume,Length,NetArea,NetVolume,Perimeter,Width
qtosleeperbasequantities	Qto_SleeperBaseQuantities	Height,Length,Width
qtosolardevicebasequantities	Qto_SolarDeviceBaseQuantities	GrossArea
qtospacebasequantities	Qto_SpaceBaseQuantities	FinishCeilingHeight,FinishFloorHeight,GrossCeilingArea,GrossFloorArea,GrossPerimeter,GrossVolume,GrossWallArea,Height,NetCeilingArea,NetFloorArea,NetPerimeter,NetVolume,NetWallArea
qtospaceheaterbasequantities	Qto_SpaceHeaterBaseQuantities	Length
qtospatialzonebasequantities	Qto_SpatialZoneBaseQuantities	Height,Length,Width
qtostairflightbasequantities	Qto_StairFlightBaseQuantities	GrossVolume,Length,NetVolume
qtosurfacefeaturebasequantities	Qto_SurfaceFeatureBaseQuantities	Area,Length
qtotankbasequantities	Qto_TankBaseQuantities	TotalSurfaceArea
qtovehiclebasequantities	Qto_VehicleBaseQuantities	Height,Length,Width
qtovolumetricstratumbasequantities	Qto_VolumetricStratumBaseQuantities	Area,PlanArea,Volume
qtowallbasequantities	Qto_WallBaseQuantities	GrossFootprintArea,GrossSideArea,GrossVolume,Height,Length,NetFootprintArea,NetSideArea,NetVolume,Width
qtowindowbasequantities	Qto_WindowBaseQuantities	Area,Height,Perimeter,Width
